srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,skip,INT,0.000004,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.011,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,48,tlsp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930684,1421930684,0.004,0,0,0,0,0,2,0,0,0,14,14,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,Analysis,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,Backdoors,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,Exploits,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,DoS,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,Exploits,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,Analysis,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,Backdoors,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,Exploits,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,DoS,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2,Exploits,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930685,1421930685,0.005,0,0,0,0,0,2,0,0,0,14,14,2,3,2,2,2, Fuzzers,1
175.45.176.1,57742,149.171.126.19,12849,tcp,FIN,0.771516,2524,640,254,252,2,2,ftp,23558.81055,5806.749023,10,8,255,255,3978724554,1632515908,252,80,0,0,4991.162713,149.869266,1421930684,1421930685,85.724,97.510711,0.126618,0.060772,0.065846,0,1,0,0,0,1,1,1,3,1,1,1,Exploits,1
175.45.176.0,33853,149.171.126.10,14384,tcp,FIN,0.548585,3654,268,254,252,3,1,http,48852.95703,3266.585938,12,6,255,255,1162787268,4117295202,305,45,0,0,2887.915917,161.396656,1421930684,1421930685,48.736092,94.704398,0.133815,0.075053,0.058762,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.2,30882,149.171.126.10,3225401,tcp,FIN,0.389088,534,268,254,252,2,1,-,9889.792969,4605.64209,10,6,255,255,1568932283,3296784222,53,45,0,0,2294.62833,127.884961,1421930686,1421930686,42.138333,73.247398,0.08771,0.02284,0.06487,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.3,39665,149.171.126.19,14384,tcp,FIN,0.893166,2462,354,62,252,2,1,http,19848.49414,2776.639404,10,8,255,255,227416530,2075409986,246,44,0,0,5828.517236,200.079109,1421930685,1421930686,97.763,120.015859,0.109179,0.05305,0.056129,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.012,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,cftp,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.011,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Analysis,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Backdoors,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,DoS,1
175.45.176.1,0,149.171.126.12,48,any,INT,0.000012,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930686,1421930686,0.005,0,0,0,0,0,2,0,0,0,19,18,6,6,6,6,6,Exploits,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,DoS,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Analysis,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Backdoors,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Backdoors,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,DoS,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,DoS,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4, Fuzzers,1
175.45.176.1,0,149.171.126.12,48,kryptolan,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Analysis,1
175.45.176.1,41694,149.171.126.16,2.28E+11,tcp,FIN,0.859072,696,354,254,252,2,1,-,5838.858398,2886.835938,10,8,255,255,541586408,436678879,70,44,0,0,5599.117001,231.334984,1421930686,1421930687,93.160333,114.23557,0.078939,0.059412,0.019527,0,1,0,0,0,19,1,1,5,1,1,1,Shellcode,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Analysis,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Backdoors,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Analysis,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Backdoors,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,Exploits,1
175.45.176.1,0,149.171.126.12,48,sat-expak,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930687,1421930687,0.005,0,0,0,0,0,2,0,0,0,19,18,4,5,4,4,4,DoS,1
